close,open,high,low,volume
1235.29000000,1234.84000000,1238.00000000,1233.20000000,1311.89238000
1236.32000000,1235.30000000,1236.91000000,1234.96000000,356.64791000
1235.85000000,1236.32000000,1239.38000000,1235.43000000,1194.80745000
1233.96000000,1235.53000000,1236.00000000,1233.53000000,652.94233000
1234.85000000,1233.96000000,1235.75000000,1233.83000000,355.43117000
1234.33000000,1234.84000000,1235.87000000,1234.33000000,257.47218000
1232.82000000,1234.46000000,1234.46000000,1232.73000000,335.35556000
1231.83000000,1232.98000000,1233.60000000,1231.12000000,477.15535000
1231.80000000,1231.87000000,1232.00000000,1230.43000000,412.32352000
1231.63000000,1231.72000000,1231.80000000,1231.09000000,88.17468000
1232.70000000,1231.47000000,1233.84000000,1231.47000000,260.59656000
1231.67000000,1232.40000000,1233.09000000,1231.66000000,366.43250000
1234.01000000,1231.67000000,1234.78000000,1229.00000000,1134.89355000
1232.40000000,1234.00000000,1234.04000000,1231.51000000,377.62514000
1234.99000000,1232.60000000,1235.00000000,1232.15000000,256.52677000
1235.44000000,1234.70000000,1235.45000000,1233.01000000,296.05909000
1238.57000000,1235.45000000,1238.94000000,1235.44000000,566.71910000
1237.45000000,1238.48000000,1238.85000000,1236.59000000,440.65196000
1234.59000000,1237.69000000,1237.75000000,1233.70000000,405.53304000
1233.40000000,1234.55000000,1234.70000000,1232.42000000,582.41907000
1234.62000000,1233.40000000,1235.12000000,1232.82000000,658.94208000
1235.58000000,1234.69000000,1235.59000000,1233.01000000,405.60051000
1237.80000000,1235.48000000,1238.32000000,1235.39000000,594.83145000
1240.56000000,1237.83000000,1240.66000000,1237.37000000,596.04262000
1241.14000000,1240.66000000,1241.44000000,1239.57000000,623.58917000
1243.08000000,1241.31000000,1244.09000000,1240.35000000,855.53398000
1241.03000000,1243.39000000,1243.47000000,1241.00000000,492.99158000
1247.96000000,1241.00000000,1248.03000000,1240.25000000,2344.24106000
1246.00000000,1247.90000000,1248.14000000,1246.00000000,1168.47957000
1248.50000000,1246.00000000,1249.86000000,1244.44000000,2098.37825000
1247.05000000,1248.66000000,1248.88000000,1246.08000000,839.96760000
1249.90000000,1247.00000000,1249.90000000,1245.82000000,1203.27275000
1248.31000000,1249.88000000,1250.66000000,1248.31000000,1252.85700000
1249.24000000,1248.39000000,1250.17000000,1248.29000000,618.87872000
1248.31000000,1249.24000000,1249.75000000,1248.00000000,591.52279000
1246.73000000,1248.32000000,1248.57000000,1246.73000000,374.12123000
1247.86000000,1246.94000000,1249.31000000,1246.94000000,327.17064000
1247.73000000,1247.89000000,1248.84000000,1247.37000000,286.13071000
1246.84000000,1247.73000000,1249.58000000,1246.83000000,432.92293000
1247.10000000,1246.94000000,1248.92000000,1246.80000000,524.83565000
1247.20000000,1247.11000000,1247.50000000,1246.78000000,319.80573000
1247.24000000,1247.20000000,1247.56000000,1246.89000000,312.80574000
1247.04000000,1247.13000000,1247.25000000,1245.69000000,439.68523000
1249.33000000,1247.03000000,1250.36000000,1247.03000000,595.15903000
1247.71000000,1249.32000000,1249.54000000,1247.51000000,373.76170000
1247.53000000,1247.71000000,1248.62000000,1247.39000000,387.98232000
1248.10000000,1247.54000000,1250.30000000,1247.50000000,745.54548000
1247.12000000,1248.10000000,1250.93000000,1247.12000000,845.97242000
1248.08000000,1247.36000000,1248.72000000,1247.12000000,296.80187000
1248.61000000,1248.08000000,1249.66000000,1248.08000000,347.16223000
1247.78000000,1248.62000000,1249.45000000,1247.54000000,338.96419000
1246.38000000,1247.76000000,1248.70000000,1245.83000000,669.90416000
1244.71000000,1246.39000000,1246.61000000,1243.17000000,641.87035000
1243.18000000,1244.55000000,1244.99000000,1243.00000000,283.75910000
1243.00000000,1243.18000000,1245.40000000,1242.42000000,537.67595000
1243.34000000,1243.00000000,1244.19000000,1242.25000000,198.25941000
1242.31000000,1243.35000000,1243.52000000,1241.61000000,516.37862000
1243.53000000,1242.37000000,1243.89000000,1242.30000000,399.30905000
1243.44000000,1243.33000000,1244.03000000,1243.14000000,138.78079000
1244.85000000,1243.44000000,1245.32000000,1243.44000000,178.77167000
1244.40000000,1244.80000000,1245.20000000,1243.00000000,275.63418000
1244.45000000,1244.34000000,1244.76000000,1243.23000000,244.40204000
1246.43000000,1244.43000000,1246.80000000,1243.68000000,331.60459000
1246.31000000,1246.60000000,1246.80000000,1245.54000000,253.81782000
1245.95000000,1246.40000000,1246.48000000,1245.93000000,147.46579000
1246.10000000,1246.00000000,1249.23000000,1245.77000000,977.56999000
1243.28000000,1246.23000000,1246.39000000,1243.28000000,739.61365000
1242.67000000,1243.29000000,1244.71000000,1242.64000000,285.40753000
1244.40000000,1242.72000000,1244.59000000,1242.44000000,173.79589000
1247.94000000,1244.40000000,1248.15000000,1243.92000000,862.91431000
1248.99000000,1247.94000000,1249.36000000,1246.82000000,422.34152000
1247.82000000,1248.69000000,1249.18000000,1247.32000000,174.37390000
1244.99000000,1247.97000000,1247.98000000,1244.00000000,332.13465000
1246.37000000,1244.99000000,1246.80000000,1244.88000000,296.40781000
1245.01000000,1246.35000000,1246.81000000,1245.00000000,457.34355000
1247.41000000,1245.01000000,1247.45000000,1244.11000000,443.86357000
1245.27000000,1247.44000000,1247.45000000,1244.80000000,322.61078000
1245.00000000,1245.27000000,1246.49000000,1244.20000000,472.89455000
1243.41000000,1244.99000000,1246.48000000,1243.36000000,335.58692000
1242.72000000,1243.43000000,1245.08000000,1242.55000000,459.98587000
1242.79000000,1242.69000000,1244.78000000,1242.61000000,463.35879000
1242.51000000,1242.77000000,1244.93000000,1242.25000000,345.37293000
1239.05000000,1242.36000000,1242.46000000,1238.59000000,1191.65013000
1239.46000000,1238.80000000,1241.14000000,1237.32000000,826.34791000
1237.90000000,1239.39000000,1239.56000000,1235.54000000,726.93704000
1238.25000000,1237.98000000,1239.37000000,1237.17000000,553.69721000
1239.28000000,1238.27000000,1239.37000000,1238.05000000,232.08398000
1238.00000000,1239.29000000,1239.99000000,1236.83000000,387.76737000
1238.25000000,1238.00000000,1238.96000000,1237.41000000,739.33992000
1238.72000000,1238.24000000,1238.72000000,1236.81000000,776.09779000
1237.85000000,1238.72000000,1238.72000000,1237.00000000,375.32010000
1236.72000000,1237.85000000,1237.85000000,1235.17000000,520.72374000
1239.76000000,1236.72000000,1240.09000000,1235.86000000,946.15687000
1238.84000000,1239.91000000,1239.92000000,1238.00000000,280.98394000
1239.10000000,1238.84000000,1239.12000000,1237.28000000,338.32957000
1238.39000000,1239.11000000,1239.99000000,1238.09000000,218.08881000
1239.07000000,1238.45000000,1239.99000000,1238.45000000,239.74238000
1240.90000000,1239.05000000,1241.13000000,1238.99000000,213.47923000
1240.00000000,1241.01000000,1242.06000000,1240.00000000,415.55641000
1243.52000000,1240.21000000,1243.80000000,1240.17000000,401.40207000
1244.81000000,1243.51000000,1245.37000000,1243.47000000,256.72650000
1243.93000000,1244.63000000,1244.67000000,1242.68000000,341.83528000
1244.80000000,1243.93000000,1244.89000000,1241.62000000,295.30823000
1246.58000000,1244.72000000,1247.27000000,1243.96000000,574.16491000
1247.98000000,1246.68000000,1248.00000000,1246.67000000,261.34173000
1246.59000000,1247.99000000,1247.99000000,1245.34000000,402.74580000
1245.17000000,1246.48000000,1247.01000000,1245.03000000,292.65622000
1244.61000000,1245.17000000,1245.50000000,1243.80000000,208.54734000
1251.86000000,1244.57000000,1252.50000000,1244.56000000,1239.11770000
1255.36000000,1251.87000000,1255.36000000,1250.15000000,1523.59063000
1256.01000000,1255.36000000,1256.37000000,1252.01000000,1238.47549000
1258.30000000,1256.11000000,1258.50000000,1255.55000000,1076.08237000
1259.29000000,1258.30000000,1259.47000000,1256.54000000,1000.26684000
1259.99000000,1259.11000000,1260.00000000,1258.71000000,755.49298000
1259.77000000,1260.00000000,1261.61000000,1259.04000000,1134.51487000
1259.30000000,1259.79000000,1259.95000000,1258.76000000,836.19473000
1257.53000000,1259.21000000,1259.22000000,1256.65000000,966.84119000
1264.39000000,1257.53000000,1265.00000000,1257.42000000,2500.88383000
1262.67000000,1264.23000000,1264.67000000,1261.53000000,728.04953000
1265.11000000,1262.64000000,1265.51000000,1260.73000000,1905.09095000
1261.38000000,1265.24000000,1265.41000000,1261.38000000,785.83397000
1261.41000000,1261.57000000,1263.29000000,1260.24000000,895.75943000
1260.87000000,1261.43000000,1262.23000000,1260.24000000,516.36933000
1262.34000000,1260.96000000,1262.48000000,1260.96000000,547.16187000
1261.51000000,1262.25000000,1262.25000000,1261.30000000,439.47935000
1261.67000000,1261.51000000,1261.93000000,1260.44000000,700.26567000
1261.36000000,1261.40000000,1262.08000000,1261.00000000,716.00505000
1260.47000000,1261.36000000,1261.80000000,1260.32000000,471.24196000
1262.60000000,1260.47000000,1263.56000000,1260.30000000,818.46625000
1262.05000000,1262.61000000,1263.10000000,1261.34000000,504.41785000
1262.63000000,1262.05000000,1262.84000000,1261.23000000,795.68306000
1263.54000000,1262.68000000,1264.79000000,1262.17000000,492.89062000
1265.11000000,1263.53000000,1267.00000000,1263.26000000,980.40340000
1264.87000000,1265.11000000,1265.89000000,1262.01000000,692.86505000
1263.22000000,1264.87000000,1265.42000000,1263.08000000,734.87312000
1262.68000000,1263.22000000,1263.48000000,1262.00000000,433.02367000
1261.67000000,1262.82000000,1262.82000000,1261.39000000,463.90792000
1262.83000000,1261.68000000,1264.44000000,1261.68000000,514.04517000
1265.94000000,1262.91000000,1266.00000000,1262.02000000,981.93690000
1263.98000000,1265.97000000,1265.97000000,1262.29000000,945.32550000
1264.97000000,1263.98000000,1264.99000000,1263.46000000,387.47705000
1263.53000000,1264.88000000,1264.89000000,1263.53000000,243.57081000
1262.14000000,1263.59000000,1265.55000000,1261.41000000,789.21277000
1262.61000000,1261.95000000,1264.28000000,1261.61000000,356.61949000
1262.20000000,1262.60000000,1264.20000000,1262.08000000,378.72639000
1261.91000000,1262.40000000,1262.73000000,1260.16000000,492.09304000
1260.54000000,1261.79000000,1261.91000000,1260.00000000,565.96549000
1258.68000000,1260.54000000,1260.54000000,1258.33000000,579.70877000
1260.09000000,1258.78000000,1261.61000000,1258.78000000,726.49215000
1262.62000000,1260.01000000,1262.92000000,1260.00000000,479.16182000
1262.15000000,1262.62000000,1262.63000000,1260.75000000,459.36754000
1261.91000000,1262.05000000,1262.20000000,1261.41000000,205.37861000
1260.70000000,1261.91000000,1261.91000000,1259.52000000,413.48182000
1261.79000000,1260.73000000,1262.19000000,1260.66000000,260.12791000
1262.13000000,1261.80000000,1262.13000000,1260.79000000,314.52034000
1261.06000000,1262.13000000,1262.13000000,1260.62000000,373.70908000
1262.47000000,1260.94000000,1263.09000000,1260.57000000,464.60913000
1261.35000000,1262.52000000,1262.66000000,1260.91000000,252.35679000
1258.79000000,1261.35000000,1261.47000000,1257.14000000,1161.65409000
1259.18000000,1258.79000000,1259.88000000,1258.06000000,576.27297000
1257.90000000,1258.96000000,1259.30000000,1257.28000000,458.58141000
1257.99000000,1257.92000000,1258.59000000,1257.77000000,182.52538000
1257.39000000,1257.99000000,1257.99000000,1255.77000000,552.31259000
1257.86000000,1257.23000000,1258.01000000,1256.08000000,329.06712000
1257.36000000,1257.66000000,1257.75000000,1256.63000000,341.42670000
1257.20000000,1257.39000000,1258.00000000,1256.74000000,524.79861000
1257.07000000,1257.19000000,1257.55000000,1254.26000000,637.37097000
1258.63000000,1257.07000000,1258.77000000,1256.11000000,589.41543000
1258.84000000,1258.63000000,1258.97000000,1257.18000000,416.76833000
1257.75000000,1258.83000000,1258.83000000,1257.49000000,312.26175000
1257.78000000,1257.83000000,1258.53000000,1257.36000000,290.26099000
1255.94000000,1257.88000000,1258.22000000,1255.60000000,365.92326000
1256.45000000,1256.10000000,1257.17000000,1255.87000000,289.14055000
1257.20000000,1256.52000000,1258.00000000,1256.52000000,197.75373000
1256.17000000,1257.18000000,1257.30000000,1256.00000000,223.51144000
1256.96000000,1256.17000000,1257.99000000,1256.05000000,198.74962000
1256.07000000,1256.97000000,1257.10000000,1255.90000000,227.73680000
1257.39000000,1256.05000000,1258.32000000,1255.52000000,462.41018000
1256.65000000,1257.38000000,1257.51000000,1256.23000000,261.82715000
1259.59000000,1256.66000000,1260.14000000,1256.66000000,1033.90397000
1260.88000000,1259.59000000,1261.50000000,1259.46000000,784.62001000
1261.72000000,1260.96000000,1261.72000000,1260.00000000,360.82905000
1261.27000000,1261.72000000,1262.01000000,1260.48000000,402.23918000
1262.00000000,1261.27000000,1264.24000000,1261.26000000,731.15732000
1261.49000000,1262.16000000,1262.89000000,1261.29000000,324.68293000
1262.63000000,1261.49000000,1264.28000000,1261.41000000,544.27744000
1263.23000000,1262.67000000,1264.90000000,1262.67000000,449.65974000
1264.69000000,1263.27000000,1266.30000000,1263.27000000,611.09005000
1260.60000000,1264.62000000,1264.62000000,1260.46000000,694.89072000
1257.56000000,1260.48000000,1261.04000000,1257.47000000,653.64297000
1254.58000000,1257.73000000,1257.73000000,1254.04000000,655.18918000
1253.45000000,1254.59000000,1254.78000000,1252.14000000,675.07788000
1256.07000000,1253.45000000,1256.59000000,1252.32000000,787.15318000
1257.36000000,1256.07000000,1258.34000000,1255.67000000,598.78866000
1256.46000000,1257.36000000,1257.99000000,1256.22000000,268.78906000
1255.06000000,1256.63000000,1258.40000000,1254.81000000,753.90193000
1255.00000000,1255.06000000,1257.28000000,1255.00000000,536.64259000
1254.23000000,1255.01000000,1255.25000000,1254.00000000,291.99581000
1251.14000000,1254.27000000,1254.84000000,1248.26000000,1423.22753000
1252.85000000,1251.43000000,1253.42000000,1250.04000000,479.88376000
1251.43000000,1252.85000000,1252.86000000,1249.48000000,1204.24437000
1253.00000000,1251.50000000,1254.46000000,1251.50000000,323.58460000
1252.45000000,1253.01000000,1253.02000000,1251.64000000,286.42943000
1254.22000000,1252.45000000,1254.76000000,1252.45000000,231.02922000
1254.00000000,1254.24000000,1254.24000000,1252.50000000,224.07673000
1252.50000000,1254.00000000,1254.00000000,1252.43000000,267.67876000
1253.22000000,1252.62000000,1254.00000000,1252.60000000,250.84546000
1253.31000000,1253.21000000,1254.00000000,1251.50000000,428.93679000
1254.31000000,1253.49000000,1256.67000000,1253.32000000,434.09932000
1256.61000000,1254.31000000,1257.15000000,1254.31000000,526.51967000
1257.23000000,1256.66000000,1257.81000000,1256.00000000,473.46465000
1256.46000000,1257.22000000,1257.46000000,1255.00000000,716.79930000
1257.45000000,1256.42000000,1257.51000000,1255.80000000,309.80636000
1258.00000000,1257.44000000,1258.56000000,1257.00000000,299.48424000
1259.75000000,1258.00000000,1260.32000000,1257.73000000,485.59055000
1258.69000000,1259.70000000,1260.05000000,1257.14000000,560.20249000
1259.03000000,1258.68000000,1259.34000000,1258.13000000,186.32688000
1257.58000000,1258.96000000,1259.46000000,1257.58000000,277.55544000
1261.53000000,1257.87000000,1261.83000000,1257.87000000,589.31805000
1263.83000000,1261.42000000,1264.51000000,1261.14000000,751.56483000
1267.14000000,1263.83000000,1267.45000000,1263.83000000,1298.44592000
1265.50000000,1267.17000000,1267.27000000,1264.46000000,1185.41623000
1266.24000000,1265.66000000,1268.49000000,1265.49000000,1401.12912000
1266.71000000,1266.24000000,1267.18000000,1264.69000000,858.47111000
1265.22000000,1266.72000000,1266.81000000,1265.15000000,526.16862000
1262.78000000,1265.21000000,1265.21000000,1262.78000000,641.75137000
1261.33000000,1262.78000000,1265.00000000,1261.13000000,732.04166000
1258.75000000,1261.26000000,1261.72000000,1258.72000000,616.97096000
1257.30000000,1259.04000000,1259.62000000,1257.12000000,539.02291000
1256.73000000,1257.30000000,1259.01000000,1256.73000000,667.37022000
1257.34000000,1257.15000000,1259.04000000,1256.80000000,580.58653000
1257.54000000,1257.37000000,1258.79000000,1257.00000000,435.50869000
1257.19000000,1257.49000000,1258.57000000,1256.32000000,377.00047000
1256.33000000,1257.26000000,1258.92000000,1256.07000000,977.38777000
1256.90000000,1256.32000000,1258.72000000,1254.95000000,1663.73071000
1258.22000000,1256.93000000,1258.47000000,1256.73000000,329.91725000
1258.90000000,1258.22000000,1259.00000000,1258.04000000,433.97697000
1257.45000000,1259.00000000,1261.61000000,1256.72000000,1071.58868000
1257.99000000,1257.62000000,1260.00000000,1257.42000000,370.79193000
1258.69000000,1257.98000000,1259.50000000,1257.86000000,234.33501000
1259.69000000,1258.69000000,1259.75000000,1257.66000000,335.90082000
1259.53000000,1259.69000000,1260.90000000,1258.88000000,502.79625000
1259.33000000,1259.76000000,1260.17000000,1259.11000000,150.58211000
1260.01000000,1259.34000000,1260.72000000,1259.07000000,538.15305000
1259.35000000,1260.00000000,1260.51000000,1259.01000000,310.29125000
1258.94000000,1259.20000000,1260.19000000,1257.98000000,280.06532000
1258.02000000,1258.94000000,1259.44000000,1257.78000000,220.29981000
1256.72000000,1258.01000000,1258.72000000,1256.71000000,192.43721000
1257.46000000,1256.85000000,1258.60000000,1256.40000000,346.86590000
1256.60000000,1257.25000000,1257.59000000,1256.24000000,533.73912000
1258.21000000,1256.69000000,1260.55000000,1256.69000000,473.78867000
1259.62000000,1258.21000000,1259.93000000,1258.02000000,315.69534000
1260.99000000,1259.61000000,1261.60000000,1259.10000000,1077.44539000
1257.21000000,1260.99000000,1263.00000000,1257.00000000,811.12402000
1255.11000000,1257.14000000,1257.66000000,1254.00000000,654.83984000
1253.87000000,1255.02000000,1255.99000000,1253.43000000,560.41251000
1251.38000000,1253.94000000,1254.65000000,1250.00000000,1315.15811000
1249.59000000,1251.36000000,1251.62000000,1249.00000000,710.71882000
1249.50000000,1249.69000000,1251.09000000,1249.01000000,639.15367000
1250.13000000,1249.53000000,1251.62000000,1249.22000000,610.82887000
1252.68000000,1250.13000000,1254.32000000,1249.86000000,638.60876000
1253.06000000,1252.89000000,1254.07000000,1250.77000000,872.65201000
1254.51000000,1252.68000000,1255.18000000,1252.26000000,454.55344000
1253.44000000,1254.51000000,1255.20000000,1252.57000000,455.76591000
1254.08000000,1253.45000000,1256.00000000,1253.19000000,414.39719000
1253.90000000,1254.00000000,1254.88000000,1253.21000000,269.33035000
1253.90000000,1253.72000000,1254.60000000,1253.54000000,170.88778000
1254.41000000,1253.81000000,1254.41000000,1252.00000000,355.19422000
1256.89000000,1254.29000000,1258.18000000,1254.04000000,748.16941000
1257.50000000,1256.70000000,1257.97000000,1256.06000000,272.73163000
1257.29000000,1257.56000000,1257.90000000,1255.71000000,452.54817000
1258.43000000,1257.29000000,1259.22000000,1257.29000000,310.06211000
1259.84000000,1258.43000000,1260.00000000,1258.14000000,940.85513000
1261.50000000,1259.68000000,1261.50000000,1259.61000000,563.78570000
1259.16000000,1261.49000000,1261.49000000,1258.39000000,428.90955000
1258.02000000,1259.09000000,1259.09000000,1256.45000000,437.12745000
1258.81000000,1258.02000000,1259.73000000,1258.02000000,298.83666000
1258.78000000,1258.76000000,1260.00000000,1258.47000000,324.09923000
1262.92000000,1258.77000000,1263.00000000,1258.77000000,759.66338000
1265.13000000,1263.00000000,1265.13000000,1262.75000000,1324.57940000
1263.22000000,1265.13000000,1265.99000000,1262.46000000,1071.08142000
1265.28000000,1263.24000000,1265.60000000,1262.39000000,466.39113000
1264.74000000,1265.31000000,1265.31000000,1263.03000000,579.56328000
1264.91000000,1264.75000000,1265.44000000,1264.13000000,490.44691000
1265.19000000,1264.91000000,1266.72000000,1264.61000000,957.18055000
1266.57000000,1265.20000000,1267.00000000,1265.20000000,984.12792000
1269.52000000,1266.57000000,1270.00000000,1266.46000000,2111.68786000
1269.18000000,1269.74000000,1270.00000000,1269.08000000,1213.57227000
1266.57000000,1269.31000000,1270.00000000,1266.57000000,1079.62780000
1267.36000000,1266.66000000,1269.00000000,1266.43000000,519.40453000
1267.16000000,1267.35000000,1267.70000000,1265.53000000,508.47530000
1267.83000000,1267.20000000,1267.99000000,1266.19000000,545.36755000
1265.25000000,1267.83000000,1267.88000000,1264.65000000,641.38823000
1262.96000000,1265.33000000,1265.33000000,1262.24000000,528.06915000
1263.82000000,1262.97000000,1264.81000000,1262.97000000,481.90852000
1264.99000000,1263.90000000,1266.75000000,1263.90000000,463.55971000
1265.55000000,1264.99000000,1265.97000000,1264.54000000,510.45081000
1264.09000000,1265.55000000,1265.55000000,1262.89000000,998.72474000
1264.52000000,1263.92000000,1264.81000000,1262.91000000,342.19422000
1263.28000000,1264.51000000,1264.52000000,1262.37000000,464.43092000
1262.69000000,1263.28000000,1264.04000000,1262.42000000,199.70581000
1259.51000000,1262.69000000,1262.98000000,1259.21000000,476.24011000
1260.03000000,1259.51000000,1261.43000000,1259.50000000,443.18549000
1257.43000000,1260.08000000,1260.17000000,1256.34000000,849.06768000
1256.98000000,1257.42000000,1258.13000000,1255.93000000,743.81474000
1257.73000000,1256.98000000,1259.35000000,1256.98000000,304.53184000
1258.68000000,1257.73000000,1259.96000000,1257.73000000,459.02498000
1259.92000000,1258.68000000,1261.14000000,1258.68000000,553.21914000
1260.62000000,1260.02000000,1261.75000000,1259.05000000,378.80396000
1263.61000000,1260.77000000,1264.31000000,1260.32000000,328.17357000
1267.11000000,1263.61000000,1267.52000000,1263.49000000,636.41956000
1266.43000000,1267.28000000,1268.42000000,1265.68000000,893.42643000
1268.52000000,1266.44000000,1269.50000000,1266.43000000,1602.77762000
1269.43000000,1268.53000000,1269.72000000,1267.21000000,1034.27185000
1271.51000000,1269.25000000,1272.44000000,1269.00000000,1860.13381000
1270.60000000,1271.51000000,1271.96000000,1270.00000000,639.58698000
1269.63000000,1270.59000000,1271.00000000,1269.50000000,958.13145000
1264.82000000,1269.64000000,1269.83000000,1262.35000000,1003.13556000
1265.51000000,1264.65000000,1265.63000000,1262.23000000,643.52855000
1267.83000000,1265.58000000,1269.50000000,1265.34000000,810.63051000
1265.43000000,1267.90000000,1267.98000000,1264.56000000,765.73587000
1265.42000000,1265.42000000,1268.15000000,1265.25000000,446.46764000
1264.43000000,1265.43000000,1266.44000000,1264.41000000,428.98853000
1262.71000000,1264.41000000,1264.62000000,1262.51000000,451.13070000
1262.82000000,1262.69000000,1265.34000000,1262.60000000,714.26906000
1263.56000000,1262.99000000,1264.38000000,1262.72000000,217.08014000
1263.19000000,1263.44000000,1263.99000000,1263.00000000,227.89365000
1260.44000000,1263.19000000,1263.32000000,1260.34000000,803.63183000
1261.02000000,1260.44000000,1262.34000000,1260.44000000,475.82032000
1263.94000000,1261.04000000,1265.86000000,1261.04000000,1013.36449000
1263.72000000,1263.94000000,1264.66000000,1263.42000000,273.75157000
1267.51000000,1263.73000000,1268.61000000,1263.73000000,616.50230000
1266.28000000,1267.50000000,1267.69000000,1265.93000000,725.37555000
1263.62000000,1266.02000000,1267.06000000,1263.54000000,1253.09811000
1263.55000000,1263.81000000,1266.91000000,1263.54000000,1020.42742000
1262.37000000,1263.63000000,1265.14000000,1262.00000000,956.78188000
1261.16000000,1262.31000000,1262.55000000,1260.56000000,398.43797000
1261.02000000,1261.16000000,1261.47000000,1260.00000000,624.76238000
1260.44000000,1261.03000000,1261.40000000,1259.56000000,642.27287000
1260.56000000,1260.42000000,1262.94000000,1260.16000000,685.73864000
1259.93000000,1260.56000000,1261.21000000,1257.26000000,1678.96495000
1256.31000000,1260.18000000,1261.12000000,1254.19000000,1694.76535000
1254.16000000,1256.30000000,1258.60000000,1253.00000000,1335.41880000
1254.36000000,1254.35000000,1256.60000000,1254.06000000,1074.26613000
1256.68000000,1254.45000000,1258.90000000,1254.45000000,656.76835000
1257.01000000,1256.67000000,1258.33000000,1255.59000000,373.38316000
1258.37000000,1257.00000000,1259.11000000,1256.00000000,540.89249000
1258.23000000,1258.61000000,1259.74000000,1256.18000000,373.87917000
1258.36000000,1258.08000000,1258.95000000,1257.85000000,302.69173000
1257.77000000,1258.35000000,1258.81000000,1257.04000000,402.97517000
1256.40000000,1257.77000000,1257.77000000,1254.41000000,790.48743000
1258.62000000,1256.40000000,1259.00000000,1256.40000000,408.74228000
1256.73000000,1258.62000000,1258.63000000,1256.13000000,316.36648000
1257.32000000,1256.49000000,1257.94000000,1255.00000000,330.90535000
1257.32000000,1257.38000000,1257.95000000,1256.46000000,260.21845000
1257.64000000,1257.29000000,1259.03000000,1256.85000000,475.00170000
1258.53000000,1257.77000000,1258.74000000,1255.83000000,363.82634000
1258.72000000,1258.47000000,1260.00000000,1256.62000000,761.34800000
1259.86000000,1258.92000000,1261.89000000,1258.83000000,379.77770000
1258.98000000,1259.70000000,1260.31000000,1258.83000000,267.28433000
1258.99000000,1259.02000000,1259.68000000,1257.46000000,493.99831000
1260.35000000,1258.97000000,1260.50000000,1258.30000000,236.33108000
1261.34000000,1260.35000000,1262.71000000,1260.15000000,458.09763000
1256.25000000,1261.40000000,1261.40000000,1256.12000000,650.63979000
1255.87000000,1256.00000000,1256.62000000,1254.46000000,571.31102000
1258.72000000,1255.87000000,1258.73000000,1255.53000000,530.57482000
1263.17000000,1258.63000000,1264.99000000,1258.11000000,775.67732000
1262.15000000,1263.06000000,1264.99000000,1261.83000000,616.74849000
1256.13000000,1262.33000000,1262.40000000,1256.12000000,559.74097000
1253.43000000,1256.12000000,1256.12000000,1252.00000000,1957.91344000
1254.71000000,1253.77000000,1255.03000000,1251.93000000,1190.70796000
1256.01000000,1254.57000000,1257.03000000,1254.39000000,366.97024000
1257.81000000,1256.21000000,1258.61000000,1256.18000000,400.07981000
1253.80000000,1257.82000000,1259.00000000,1253.30000000,642.76981000
1253.38000000,1253.58000000,1254.72000000,1251.04000000,820.14618000
1252.45000000,1253.26000000,1254.36000000,1251.54000000,764.43116000
1248.39000000,1252.43000000,1252.78000000,1244.62000000,4212.00980000
1246.18000000,1248.28000000,1249.07000000,1244.73000000,2279.63874000
1244.74000000,1246.19000000,1247.64000000,1243.74000000,1846.77948000
1245.37000000,1244.83000000,1247.32000000,1244.75000000,776.37552000
1246.75000000,1245.27000000,1248.31000000,1244.90000000,569.62498000
1247.25000000,1246.94000000,1247.53000000,1245.00000000,520.54840000
1248.05000000,1247.37000000,1249.33000000,1247.25000000,1218.80910000
1250.12000000,1248.06000000,1250.40000000,1248.01000000,498.22172000
1249.69000000,1250.00000000,1251.25000000,1247.20000000,622.15247000
1250.37000000,1249.56000000,1250.70000000,1249.10000000,281.85665000
1250.93000000,1250.37000000,1252.37000000,1250.36000000,406.50388000
1252.55000000,1251.05000000,1253.79000000,1251.05000000,436.42693000
1253.61000000,1252.71000000,1253.62000000,1251.78000000,494.90820000
1251.85000000,1253.63000000,1254.00000000,1251.22000000,428.34140000
1251.40000000,1251.95000000,1253.08000000,1251.06000000,802.22966000
1252.13000000,1251.39000000,1253.04000000,1250.69000000,671.92140000
1247.93000000,1252.36000000,1253.93000000,1247.49000000,580.66599000
1250.31000000,1247.83000000,1251.02000000,1246.35000000,1117.33146000
1252.39000000,1250.49000000,1253.50000000,1250.33000000,1094.95022000
1248.31000000,1252.24000000,1252.37000000,1247.71000000,917.47477000
1248.16000000,1248.47000000,1250.21000000,1247.50000000,1144.14800000
1245.56000000,1248.16000000,1249.41000000,1245.13000000,652.77510000
1241.86000000,1245.74000000,1245.75000000,1241.13000000,1435.11021000
1241.99000000,1241.98000000,1243.18000000,1241.19000000,1280.75968000
1244.18000000,1241.99000000,1244.18000000,1241.95000000,734.60169000
1243.46000000,1244.18000000,1244.85000000,1242.70000000,544.83893000
1238.15000000,1243.34000000,1243.34000000,1237.03000000,2562.43291000
1240.82000000,1238.21000000,1240.95000000,1237.23000000,878.82032000
1244.57000000,1240.76000000,1244.77000000,1240.16000000,545.07984000
1241.51000000,1244.57000000,1245.23000000,1240.81000000,530.77710000
1245.00000000,1241.59000000,1245.00000000,1241.50000000,712.50489000
1244.78000000,1244.93000000,1245.48000000,1241.42000000,781.02075000
1245.65000000,1244.83000000,1246.69000000,1244.08000000,616.38769000
